"times","S","E","On","Of","A","Q","Bs","Bp","v","w","N","POUD","actPOUD","prop.OAT","prop.capacity","dsct","cost","qaly","inj","du.init","date","B_total","O_total","active_users","coverage_rate","capacity_utilization","waiting_change","patients_change"
24,38374.2982467045,31112.7532312758,5389.13675305052,178.16576565126,2547.22216513493,267.799839435854,399.621935653121,1348.97392649775,0.947100172812161,0.967314635221142,79617.9718634037,10130.9203854234,5835.10235813763,0.172599901650277,0.17273850088862,0.998041931552341,1779.34560581611,172.339086170073,8721.10753372044,2.28301290806067,0.0657534246575342,1748.59586215087,5567.30251870178,5835.10235813763,17.2599901650277,99.9197635514781,-0.779968308646119,-2.31095782510238e-07
25,38371.7988243588,31112.847039892,5389.22595768483,178.850093843638,2547.21287556737,267.021149071608,399.621935497946,1348.97392615503,0.946851828167309,0.967165650773333,79615.5518020712,10130.9059378204,5835.09720060006,0.172600147744455,0.172738747229599,0.997960428622936,1779.20029902304,172.319494128712,8720.808975989,2.28292805149641,0.0684931506849315,1748.59586165298,5568.07605152847,5835.09720060006,17.2600147744455,99.9197635230271,-0.778690364246586,-4.97892415296519e-07
26,38369.2996888656,31112.9406553629,5389.31438193001,179.533885521892,2547.20354461781,266.243734671516,399.621935325978,1348.97392572677,0.946602050715463,0.967016705657895,79613.1317520225,10130.891407794,5835.09200212343,0.172600395233484,0.172738994976659,0.997878932349291,1779.05500401225,172.299904224166,8720.51059629227,2.28284319622501,0.0712328767123288,1748.59586105275,5568.8482674519,5835.09200212343,17.2600395233484,99.9197634887286,-0.777414400091914,-6.00223756919149e-07
27,38366.8008402003,31113.0340777267,5389.40202696677,180.217141303128,2547.19417231968,265.467594360691,399.62193514707,1348.97392526476,0.946350840236196,0.966867799892033,79610.711713289,10130.8767953621,5835.08676263058,0.172600644123156,0.172739244129506,0.997797442730862,1778.90972083338,172.280316456282,8720.21239425515,2.28275834222953,0.073972602739726,1748.59586041183,5569.6191682699,5835.08676263058,17.2600644123156,99.9197634521045,-0.776140310825099,-6.40923417449812e-07
28,38364.3022783385,31113.1273070216,5389.48889397526,180.899861802541,2547.18475870639,264.692726305282,399.621934964915,1348.97392478839,0.946098196531494,0.966718933493128,79608.2916859029,10130.8621005428,5835.08148208308,0.172600894415453,0.172739494687845,0.997715959767106,1778.76444950443,172.260730824905,8719.91436955075,2.28267348950135,0.0767123287671233,1748.5958597533,5570.3887557778,5835.08148208308,17.2600894415453,99.9197634144744,-0.774868055408888,-6.58526232655277e-07
29,38361.8040032558,31113.2203432859,5389.57498413509,181.582047633403,2547.17530381135,263.919128688371,399.621934780896,1348.97392430493,0.945844119425907,0.966570106478743,79605.8716698957,10130.847323354,5835.07616045686,0.172601146110937,0.172739746651381,0.997634483457479,1778.61919003153,172.241147329877,8719.61652187078,2.28258863803494,0.0794520547945206,1748.59585908583,5571.15703176849,5835.07616045686,17.2601146110937,99.919763376333,-0.773597616910763,-6.67474068904994e-07
30,38359.3060149277,31113.3131865578,5389.6602986253,182.263699407066,2547.16580766793,263.146799700937,399.621934595532,1348.97392381712,0.945588608766695,0.966421318866621,79603.4516652994,10130.8324638139,5835.0707977333,0.172601399209633,0.17274000001982,0.997553013801439,1778.47394241637,172.221565971039,8719.31885091449,2.28250378782593,0.0821917808219178,1748.59585841265,5571.92399803237,5835.0707977333,17.2601399209633,99.9197633378657,-0.772328987434378,-6.73177964927163e-07
31,38356.8083133299,31113.4058368756,5389.74483862444,182.944817732962,2547.15627030946,262.375737538465,399.621934409017,1348.97392332597,0.945331664423977,0.966272570674686,79601.0316721458,10130.8175219403,5835.06539389586,0.172601653711366,0.172740254792866,0.997471550798441,1778.32870665899,172.201986748233,8719.02135638442,2.2824189388704,0.0849315068493151,1748.59585773498,5572.6896563574,5835.06539389586,17.2601653711366,99.919763299142,-0.771062162471821,-6.77665411785711e-07
32,38354.3108984378,31113.4982942775,5389.82860531047,183.625403218607,2547.14669176929,261.605940399678,399.621934221424,1348.97392283186,0.945073286290878,0.966123861921042,79598.6116904666,10130.8024977513,5835.05994892875,0.172601909615888,0.172740510970225,0.997390094447943,1778.1834827588,172.182409661298,8718.72403798493,2.28233409116461,0.0876712328767123,1748.59585705329,5573.45400852908,5835.05994892875,17.2601909615888,99.9197632601879,-0.769797138787169,-6.81696519677644e-07
33,38351.8137702271,31113.5905588017,5389.91159986085,184.305456469603,2547.13707208071,260.837406486054,399.621934032781,1348.97392233495,0.944813474283684,0.965975192623975,79596.1917202936,10130.7873912649,5835.0544628165,0.172602166922921,0.172740768551604,0.997308644749401,1778.03827071497,172.162834710077,8718.42689542157,2.28224924470485,0.0904109589041096,1748.59585636773,5574.21705633045,5835.0544628165,17.2602166922921,99.9197632210132,-0.768533913623571,-6.85556415191968e-07
34,38349.3169286733,31113.6826304864,5389.99382345249,184.984978089641,2547.127411277,260.070134001647,399.621933843099,1348.97392183528,0.944552228341987,0.965826562801949,79593.7717616588,10130.7722024992,5835.04893554379,0.172602425632176,0.172741027536706,0.997227201702272,1777.89307052658,172.143261894409,8718.12992840088,2.28216439948749,0.0931506849315069,1748.59585567838,5574.97880154213,5835.04893554379,17.2602425632176,99.9197631816217,-0.767272484406817,-6.89351509208791e-07
35,38346.820373752,31113.7745093699,5390.07527726176,185.663968680506,2547.11770939142,259.304121153015,399.621933652381,1348.97392133288,0.944289548428838,0.96567797247361,79591.3518145938,10130.7569314719,5835.04336709527,0.172602685743364,0.172741287925238,0.997145765306013,1777.74788219268,172.123691214137,8717.83313663027,2.28207955550886,0.0958904109589041,1748.59585498526,5575.73924594227,5835.04336709527,17.2602685743364,99.9197631420147,-0.766012848632727,-6.93121819494991e-07
36,38344.3241054389,31113.8661954903,5390.15596246451,186.342428842079,2547.1079664572,258.539366149188,399.621933460628,1348.97392082775,0.944025434530895,0.965529421657783,79588.9318791306,10130.7415782014,5835.03775745578,0.17260294725619,0.172741549716906,0.99706433556008,1777.60270571232,172.1041226691,8717.53651981803,2.28199471276533,0.0986301369863014,1748.59585428838,5576.49839130659,5835.03775745578,17.260294725619,99.9197631021929,-0.764755003826338,-6.96882125339471e-07
37,38341.8281237095,31113.9576888859,5390.23588023605,187.020359172341,2547.09818250756,257.775867201662,399.621933267842,1348.97392031989,0.94375988665858,0.965380910373473,79586.5119553008,10130.7261427054,5835.03210661006,0.17260321017036,0.172741812911416,0.996982912463931,1777.45754108453,172.084556259141,8717.2400776733,2.28190987125328,0.101369863013699,1748.59585358774,5577.25623940839,5835.03210661006,17.260321017036,99.9197630621564,-0.763498947526045,-7.00638793205144e-07
38,38339.3324285395,31114.0489895948,5390.31503175114,187.697760267374,2547.08835757568,257.013622524385,399.621933074024,1348.97391980932,0.943492904846222,0.965232438639863,79584.0920431363,10130.7106250019,5835.0264145429,0.172603474485583,0.172742077508474,0.996901496017022,1777.31238830835,172.064991984098,8716.94380990607,2.28182503096906,0.104109589041096,1748.59585288334,5578.01279201851,5835.0264145429,17.2603474485583,99.9197630219054,-0.762244677277238,-7.04392732586712e-07
39,38336.8370199044,31114.1400976554,5390.39341818403,188.374632721368,2547.07849169473,256.252630333754,399.621932879172,1348.97391929603,0.943224489152218,0.965084006476316,79581.6721426689,10130.6950251091,5835.02068123916,0.172603740201563,0.172742343507785,0.996820086218811,1777.16724738281,172.045429843815,8716.64771622716,2.28174019190907,0.106849315068493,1748.5958521752,5578.7680509054,5835.02068123916,17.2603740201563,99.9197629814399,-0.7609921906311,-7.08145762473578e-07
40,38334.34189778,31114.2310131056,5390.47104070842,189.050977126624,2547.06858489786,255.492888848611,399.621932683289,1348.97391878001,0.942954639659181,0.964935613902374,79579.2522539304,10130.6793430448,5835.01490668367,0.172604007318008,0.172742610909056,0.996738683068755,1777.02211830694,172.02586983813,8716.35179634823,2.28165535406968,0.10958904109589,1748.5958514633,5579.52201783505,5835.01490668367,17.2604007318008,99.91976294076,-0.759741485142825,-7.11897882865742e-07
41,38331.8470621417,31114.3217359838,5390.5479004975,189.726794073554,2547.05863721818,254.734396290239,399.621932486373,1348.97391826128,0.942683356474092,0.964787260937758,79576.8323769526,10130.6635788271,5835.00909086128,0.172604275834624,0.172742879711993,0.99665728656631,1776.87700107978,172.006311966886,8716.05604998177,2.28157051744729,0.112328767123288,1748.59585074765,5580.27469457105,5835.00909086128,17.2604275834624,99.9197628998658,-0.758492558371671,-7.15649093763204e-07
42,38329.3525129653,31114.4122663281,5390.62399872389,190.402084150687,2547.04864868879,253.977150882358,399.621932288425,1348.97391773983,0.942410639728455,0.964638947602365,79574.4125117674,10130.647732474,5835.00323375695,0.172604545751116,0.172743149916302,0.996575896710934,1776.73189570036,171.986756229924,8715.76047684113,2.28148568203829,0.115068493150685,1748.59585002825,5581.02608287458,5835.00323375695,17.2604545751116,99.9197628587573,-0.757245407880902,-7.1939916779229e-07
43,38326.8582502263,31114.5026041767,5390.69933655972,191.076847944672,2547.03861934278,253.221150851121,399.621932089445,1348.97391721566,0.942136489578452,0.964490673916272,79571.9926584064,10130.6318040034,5834.99733535551,0.172604817067194,0.17274342152169,0.996494513502084,1776.58680216771,171.967202627083,8715.46507664048,2.28140084783907,0.117808219178082,1748.5958493051,5581.77618450439,5834.99733535551,17.2604817067194,99.9197628174345,-0.756000031237846,-7.23148787074024e-07
44,38324.3642739005,31114.5927495677,5390.77391517656,191.751086040283,2547.02854921319,252.466394425107,399.621931889434,1348.97391668877,0.941860906205095,0.964342439899734,79569.5728169015,10130.6157934333,5834.99139564195,0.172605089782562,0.172743694527864,0.996413136939217,1776.44172048087,171.947651158205,8715.16984909481,2.28131601484603,0.120547945205479,1748.59584857821,5582.52500121684,5834.99139564195,17.2605089782562,99.9197627758975,-0.754756426013472,-7.26897496861056e-07
45,38321.8705839634,31114.6827025393,5390.84773574546,192.424799020418,2547.01843833306,251.712879835325,399.621931688392,1348.97391615917,0.941583889814382,0.964194245573182,79567.1529872845,10130.5997007818,5834.9854146012,0.172605363896928,0.172743968934529,0.996331767021791,1776.29665063887,171.928101823131,8714.87479391996,2.2812311830556,0.123287671232877,1748.59584784756,5583.27253476588,5834.9854146012,17.2605363896928,99.9197627341463,-0.753514589782583,-7.30645297153387e-07
46,38319.3771803908,31114.7724631297,5390.92079943694,193.097987466107,2547.0082867354,250.960605315201,399.621931486319,1348.97391562685,0.941305440637451,0.964046090957226,79564.7331695872,10130.5835260668,5834.97939221824,0.172605639409999,0.172744244741392,0.996250403749262,1776.15159264075,171.908554621702,8714.57991083259,2.28114635246416,0.126027397260274,1748.59584711317,5584.01878690305,5834.97939221824,17.2605639409999,99.9197626921811,-0.752274520124018,-7.34392415324692e-07
47,38316.8840631582,31114.862031377,5390.99310742099,193.770651956514,2546.9980944532,250.20956910058,399.621931283215,1348.97391509181,0.941025558930736,0.96389797607265,79562.3133638415,10130.5672693063,5834.97332847808,0.172605916321482,0.17274452194816,0.996169047121089,1776.00654648554,171.889009553758,8714.2851995502,2.28106152306815,0.128767123287671,1748.59584637503,5584.7637593775,5834.97332847808,17.2605916321482,99.9197626500017,-0.751036214620484,-7.38139078748645e-07
48,38314.3912322414,31114.9514073194,5391.06466086706,194.442793068938,2546.98786151942,249.459769429722,399.62193107908,1348.97391455407,0.940744244976122,0.963749900940417,79559.893570079,10130.5509305183,5834.96722336571,0.172606194631084,0.172744800554541,0.996087697136728,1775.86151217227,171.86946661914,8713.99065979108,2.28097669486398,0.131506849315068,1748.59584563315,5585.50745393599,5834.96722336571,17.2606194631084,99.9197626076083,-0.749799670858437,-7.41884150556871e-07
49,38311.898687616,31115.0405909949,5391.13546094408,195.114411378822,2546.97758796701,248.711204543294,399.621930873915,1348.9739140136,0.940461499081102,0.963601865581667,79557.4737883316,10130.5345097207,5834.96107686618,0.172606474338512,0.172745080560241,0.996006353795637,1775.71648969997,171.849925817689,8713.69629127441,2.28089186784809,0.134246575342466,1748.59584488752,5586.2498723229,5834.96107686618,17.2606474338512,99.9197625650009,-0.748564886427715,-7.45628994991421e-07
50,38309.4064292576,31115.1295824419,5391.20550882045,195.78550745975,2546.96727382889,247.963872684371,399.62193066772,1348.97391347042,0.940177321578932,0.963453870017714,79555.0540186311,10130.5180069316,5834.95488896458,0.172606755443473,0.172745361964965,0.995925017097274,1775.57147906769,171.830387149247,8713.40209372011,2.28080704201689,0.136986301369863,1748.59584413814,5586.9910162802,5834.95488896458,17.2606755443473,99.9197625221796,-0.747331858923019,-7.49372702557594e-07
51,38306.9144571421,31115.2183816982,5391.27480566404,196.456081883456,2546.95691913796,247.217772098429,399.621930460495,1348.97391292453,0.939891712828793,0.963305914270048,79552.6342610093,10130.5014221689,5834.94865964592,0.172607037945675,0.172745644768424,0.995843687041096,1775.42648027446,171.810850613653,8713.108066849,2.28072221736683,0.13972602739726,1748.59584338503,5587.7308875475,5834.94865964592,17.2607037945675,99.9197624791444,-0.746100585941747,-7.53116182750091e-07
52,38304.422771245,31115.3069888022,5391.34335264219,197.126135219823,2546.9465239271,246.472901033343,399.62193025224,1348.97391237593,0.939604673215939,0.963157998360336,79550.2145154979,10130.4847554506,5834.94238889536,0.172607321844826,0.172745928970322,0.99576236362656,1775.2814933193,171.791316210749,8712.81421038267,2.28063739389434,0.142465753424658,1748.59584262817,5588.46948786202,5834.94238889536,17.2607321844826,99.9197624358954,-0.744871065085846,-7.5685807132686e-07
53,38301.9313715421,31115.395403792,5391.41115092172,197.79566803689,2546.93608822916,245.729257739382,399.621930042955,1348.97391182461,0.939316203151864,0.963010122310419,79547.7947821288,10130.4680067947,5834.93607669798,0.172607607140633,0.172746214570367,0.995681046853125,1775.13651820126,171.771783940375,8712.52052404354,2.28055257159587,0.145205479452055,1748.59584186757,5589.20681895861,5834.93607669798,17.2607607140633,99.9197623924325,-0.743643293960815,-7.60599732529954e-07
54,38299.440258009,31115.4836267055,5391.4782016689,198.464680900854,2546.925612077,244.986840469206,399.621929832642,1348.97391127059,0.939026303074454,0.962862286142314,79545.3750609337,10130.4511762192,5834.92972303897,0.172607893832802,0.172746501568267,0.995599736720247,1774.99155491937,171.752253802373,8712.22700755487,2.28046775046788,0.147945205479452,1748.59584110323,5589.94288256976,5834.92972303897,17.2607893832802,99.919762348756,-0.742417270176048,-7.64340484238346e-07
55,38296.9494306215,31115.571657581,5391.5445060495,199.133174376073,2546.9150955034,244.245647477862,399.621929621299,1348.97391071385,0.93873497344815,0.962714489878211,79542.9553519445,10130.434263742,5834.92332790341,0.172608181921044,0.172746789963729,0.995518433227386,1774.84660347266,171.732725796582,8711.93366064069,2.2803829305068,0.150684931506849,1748.59584033515,5590.67768042557,5834.92332790341,17.2608181921044,99.9197623048656,-0.741192991344406,-7.68080326452036e-07
56,38294.4588893552,31115.6594964566,5391.61006522873,199.801149025071,2546.90453854118,243.505677022779,399.621929408927,1348.9739101544,0.938442214764101,0.962566733540474,79540.5356551929,10130.4172693811,5834.91689127656,0.172608471405064,0.172747079756461,0.995437136373997,1774.70166386017,171.713199922845,8711.64048302589,2.2802981117091,0.153424657534247,1748.59583956333,5591.4112142538,5834.91689127656,17.2608471405064,99.9197622607617,-0.739970455083039,-7.718194865447e-07
57,38291.9686341859,31115.7471433703,5391.6748803713,200.468605408541,2546.8939412231,242.766927363766,399.621929195527,1348.97390959224,0.938148027540329,0.962419017151644,79538.1159707107,10130.4001931545,5834.91041314361,0.172608762284571,0.172747370946169,0.99535584615954,1774.55673608093,171.693676181001,8711.34747443614,2.28021329407125,0.156164383561644,1748.59583878777,5592.14348577984,5834.91041314361,17.2608762284571,99.9197622164441,-0.738749659012598,-7.75557737142663e-07
58,38289.4786650894,31115.8345983603,5391.73895264138,201.135544085348,2546.88330358191,242.029396763009,399.621928981099,1348.97390902738,0.937852412321883,0.962271340734433,79535.6962985298,10130.3830350801,5834.90389348975,0.172609054559273,0.172747663532562,0.995274562583471,1774.41182013398,171.674154570892,8711.05463459794,2.2801284775897,0.158904109589041,1748.59583800848,5592.87449672672,5834.90389348975,17.2609054559273,99.9197621719129,-0.737530600757452,-7.79295305619598e-07
59,38286.9889820412,31115.9218614646,5391.80228320261,201.801965612533,2546.87262565033,241.293083485063,399.621928765642,1348.9739084598,0.937555369681005,0.962123704311726,79533.2766386818,10130.365795176,5834.8973323002,0.172609348228878,0.172747957515348,0.99519328564525,1774.26691601835,171.654635092358,8710.76196323858,2.28004366226094,0.161643835616438,1748.59583722544,5593.60424881514,5834.8973323002,17.2609348228878,99.9197621271683,-0.736313277945811,-7.83031737228157e-07
60,38284.4995850172,31116.0089327213,5391.86487321811,202.467870545316,2546.86190746109,240.557985796853,399.621928549157,1348.97390788952,0.937256900217284,0.961976107906583,79530.8569911986,10130.34847346,5834.89072956027,0.172609643293094,0.172748252894235,0.995112015344334,1774.12202373308,171.63511774524,8710.46946008618,2.27995884808143,0.164383561643836,1748.59583643868,5594.33274376342,5834.89072956027,17.2609643293094,99.9197620822101,-0.735097688209692,-7.8676794146304e-07
61,38282.0104739931,31116.0958121686,5391.92672385047,203.133259437101,2546.85114904685,239.824101967669,399.621928331645,1348.97390731653,0.93695700455782,0.961828551542235,79528.4373561119,10130.3310699503,5834.88408525524,0.172609939751629,0.172748549668929,0.99503075168018,1773.97714327721,171.615602529379,8710.17712486965,2.27987403504766,0.167123287671233,1748.59583564817,5595.05998328757,5834.88408525524,17.2609939751629,99.9197620370385,-0.73388382918489,-7.90502781455871e-07
62,38279.5216489446,31116.1824998444,5391.98783626174,203.798132839479,2546.84035044029,239.091430269158,399.621928113105,1348.97390674083,0.936655683357386,0.961681035242087,79526.0177334536,10130.3135846646,5834.87739937039,0.172610237604192,0.17274884783914,0.994949494652247,1773.83227464975,171.596089444615,8709.8849573187,2.27978922315612,0.16986301369863,1748.59583485394,5595.78596910122,5834.87739937039,17.2610237604192,99.9197619916535,-0.732671698510615,-7.9423716670135e-07
63,38277.0331098475,31116.2689957869,5392.04821161347,204.46249130223,2546.82951167405,238.359968975328,399.621927893538,1348.97390616243,0.936352937298583,0.961533559029713,79523.5981232554,10130.296017621,5834.87067189101,0.172610536850492,0.172749147404576,0.994868244259993,1773.68741784977,171.57657849079,8709.59295716386,2.27970441240329,0.172602739726027,1748.59583405597,5596.5107029157,5834.87067189101,17.2610536850492,99.9197619460552,-0.731461293830307,-7.97970869825804e-07
64,38274.5448566775,31116.3553000341,5392.10785106666,205.12633537333,2546.81863278075,237.629716362537,399.621927672943,1348.97390558132,0.93604876709201,0.961386122928863,79521.1785255491,10130.2783688375,5834.86390280252,0.172610837490235,0.172749448364943,0.994787000502877,1773.54257287628,171.557069667744,8709.30112413644,2.27961960278566,0.175342465753425,1748.59583325426,5597.23418643999,5834.86390280252,17.2610837490235,99.9197619002436,-0.730252612791048,-8.0170343608188e-07
65,38272.0568894104,31116.4414126241,5392.16675578179,205.789665598951,2546.807713793,236.900670709493,399.621927451322,1348.97390499751,0.935743173476419,0.961238726963454,79518.7589403665,10130.2606383321,5834.85709209024,0.172611139523132,0.172749750719951,0.994705763380355,1773.39773972832,171.537562975318,8709.00945796856,2.27953479429974,0.178082191780822,1748.59583244883,5597.95642138074,5834.85709209024,17.2611139523132,99.9197618542187,-0.7290456530433,-8.0543532021693e-07
66,38269.569208022,31116.5273335949,5392.22492691881,206.452482523467,2546.79675474337,236.172830297252,399.621927228674,1348.97390441099,0.93543615721888,0.961091371157576,79516.3393677394,10130.2428261226,5834.85023973952,0.17261144294889,0.172750054469309,0.994624532891887,1773.25291840493,171.518058413352,8708.71795839316,2.27944998694203,0.180821917808219,1748.59583163966,5598.67740944228,5834.85023973952,17.261144294889,99.9197618079806,-0.727840412241449,-8.09166294857278e-07
67,38267.081812488,31116.6130629846,5392.28236563714,207.114786689457,2546.78575566443,235.446193409208,399.621927005,1348.97390382176,0.935127719114943,0.960944055535492,79513.9198076995,10130.224932227,5834.84334573583,0.172611747767219,0.172750359612724,0.99454330903693,1773.10810890515,171.498555981688,8708.42662514392,2.27936518070904,0.183561643835616,1748.59583082676,5599.3971523266,5834.84334573583,17.2611747767219,99.9197617615294,-0.726636888043771,-8.12896814750275e-07
68,38264.5947027842,31116.6986008312,5392.33907309569,207.77657863771,2546.77471658871,234.720758331096,399.621926780299,1348.97390322984,0.934817859988801,0.96079678012163,79511.5002602787,10130.2069566633,5834.83641006449,0.172612053977828,0.172750666149906,0.994462091814943,1772.963311228,171.479055680166,8708.13545795536,2.27928037559727,0.186301369863014,1748.59583001014,5600.1156517334,5834.83641006449,17.2612053977828,99.919761714865,-0.725435078111957,-8.16626197774895e-07
69,38262.1078788863,31116.7839471727,5392.39505045282,208.437858907226,2546.76363754874,233.996523350984,399.621926554573,1348.97390263521,0.934506580693452,0.960649544940592,79509.0807255086,10130.1888994495,5834.82943271102,0.172612361580424,0.172750974080562,0.994380881225385,1772.81852537253,171.459557508627,8707.84445656279,2.27919557160324,0.189041095890411,1748.59582918978,5600.83290936005,5834.82943271102,17.2612361580424,99.9197616679876,-0.724234980111675,-8.20354898678488e-07
70,38259.6213407703,31116.8691020473,5392.45029886638,209.098628035221,2546.752518577,233.273486759272,399.621926327821,1348.97390203788,0.934193882110864,0.960502350017148,79506.6612034211,10130.1707606035,5834.82241366085,0.172612670574718,0.172751283404401,0.994299677267713,1772.67375133777,171.440061466912,8707.55362070229,2.27911076872348,0.191780821917808,1748.5958283657,5601.5489269016,5834.82241366085,17.2612670574718,99.9197616208971,-0.723036591712088,-8.24082917461055e-07
71,38257.1350884117,31116.9540654929,5392.50481949368,209.758886557131,2546.74135970598,232.551646848686,399.621926100043,1348.97390143785,0.933879765152136,0.960355195376238,79504.241694048,10130.1525401434,5834.81535289949,0.172612980960417,0.172751594121132,0.994218479941387,1772.52898912276,171.420567554861,8707.26295011073,2.27902596695451,0.194520547945205,1748.59582753789,5602.26370605081,5834.81535289949,17.2612980960417,99.9197615735937,-0.721839910586112,-8.27810026748921e-07
72,38254.6491217866,31117.0388375475,5392.5586134915,210.418635006617,2546.73016096813,231.831001914276,399.62192587124,1348.97390083511,0.933564230757665,0.960208081042971,79501.822197421,10130.1342380869,5834.8082504124,0.172613292737232,0.172751906230464,0.994137289245864,1772.38423872653,171.401075772315,8706.9724445258,2.27894116629286,0.197260273972603,1748.59582670635,5602.97724849812,5834.8082504124,17.2613292737232,99.9197615260773,-0.720644934410444,-8.3153645391576e-07
73,38252.1634408706,31117.1234182492,5392.61168201611,211.077873915566,2546.71892239589,231.111550253411,399.621925641412,1348.97390022968,0.933247279897308,0.960061007042622,79499.4027135719,10130.1158544521,5834.80110618509,0.172613605904873,0.172752219732106,0.994056105180602,1772.23950014812,171.381586119115,8706.68210368594,2.27885636673506,0.2,1748.59582587109,5603.68955593168,5834.80110618509,17.2613605904873,99.9197614783481,-0.719451660865246,-8.35261971587897e-07
74,38249.6780456395,31117.207807636,5392.66402622324,211.736603814097,2546.70764402168,230.393290165776,399.621925410559,1348.97389962155,0.932928913570547,0.959913973400638,79496.9832425324,10130.0973892569,5834.7939202031,0.172613920463047,0.172752534625768,0.993974927745062,1772.09477338657,171.362098595102,8706.39192733038,2.27877156827764,0.202739726027397,1748.5958250321,5604.40063003734,5834.7939202031,17.2613920463047,99.919761430406,-0.718260087634519,-8.38986807139008e-07
75,38247.1929360693,31117.2920057459,5392.71564726809,212.394825230563,2546.69632587788,229.67621995337,399.621925178681,1348.97389901071,0.932609132806653,0.95976698014263,79494.5637843345,10130.0788425193,5834.78669245202,0.172614236411464,0.172752850911157,0.9938937569387,1771.9500584409,171.342613200115,8706.10191519916,2.27868677091716,0.205479452054795,1748.59582418939,5605.11047249865,5834.78669245202,17.2614236411464,99.9197613822511,-0.717070212405957,-8.42710505821742e-07
76,38244.7081121356,31117.3760126168,5392.76654630534,213.052538691556,2546.68496799688,228.960337920499,399.621924945779,1348.97389839718,0.932287938664852,0.959620027294378,79492.1443390097,10130.0602142572,5834.77942291739,0.172614553749834,0.172753168587983,0.993812592760977,1771.80535531017,171.323129933997,8705.81206703306,2.27860197465016,0.208219178082192,1748.59582334296,5605.8190849969,5834.77942291739,17.2614553749834,99.9197613338835,-0.715882032870752,-8.4643352238345e-07
77,38242.2235738143,31117.4598282869,5392.81672448913,213.709744721911,2546.67357041103,228.245642373775,399.621924711852,1348.97389778095,0.93196533223449,0.95947311488183,79489.7249065899,10130.0415044886,5834.77211158481,0.172614872477867,0.172753487655956,0.99373143521135,1771.66066399339,171.303648796588,8705.52238257366,2.27851717947319,0.210958904109589,1748.5958224928,5606.52646921104,5834.77211158481,17.2614872477867,99.9197612853031,-0.714695546723846,-8.50156084197806e-07
78,38239.7393210813,31117.543452794,5392.86618297308,214.366443844709,2546.66213315266,227.532131622112,399.621924476902,1348.97389716203,0.931641314635199,0.959326242931099,79487.3054871068,10130.0227132315,5834.7647584399,0.172615192595271,0.172753808114784,0.993650284289278,1771.51598448962,171.284169787728,8705.23286156333,2.27843238538279,0.213698630136986,1748.59582163893,5607.23262681779,5834.7647584399,17.2615192595271,99.9197612365101,-0.71351075166379,-8.5387728177011e-07
79,38237.2553539124,31117.6268861762,5392.91492291028,215.022636581281,2546.65065625409,226.819803976719,399.621924240928,1348.9738965404,0.93131588701706,0.959179411468464,79484.8860805923,10130.0038405037,5834.75736346827,0.172615514101758,0.172754129964178,0.99356913999422,1771.37131679788,171.264692907257,8704.9435037452,2.27834759237555,0.216438356164384,1748.59582078133,5607.93755949156,5834.75736346827,17.2615514101758,99.9197611875045,-0.71232764539289,-8.57598479342414e-07
80,38234.7716722834,31117.7101284714,5392.96294545329,215.678323451213,2546.63913974761,226.108657751102,399.62192400393,1348.97389591608,0.930989050560772,0.959032620520371,79482.466687078,10129.9848863232,5834.7499266556,0.172615836997036,0.172754453203847,0.993488002325635,1771.22666091721,171.245218155018,8704.65430886317,2.27826280044801,0.219178082191781,1748.59581992001,5608.6412689045,5834.7499266556,17.2615836997036,99.9197611382863,-0.711146225617114,-8.61318312672665e-07
81,38232.2882761701,31117.7931797177,5393.01025175414,216.333504972347,2546.62758366549,225.398691261056,399.621923765909,1348.97389528906,0.930660806477817,0.95888587011343,79480.0473065958,10129.965850708,5834.74244798754,0.172616161280816,0.1727547778335,0.993406871282982,1771.08201684666,171.22574553085,8704.36527666191,2.27817800959674,0.221917808219178,1748.59581905497,5609.34375672648,5834.74244798754,17.2616161280816,99.9197610888556,-0.709966490045787,-8.6503746388189e-07
82,38229.8051655485,31117.876039953,5393.05684296432,216.988181660788,2546.61598803999,224.689902824664,399.621923526865,1348.97389465935,0.930331156010625,0.958739160274417,79477.6279391774,10129.946733676,5834.73492744978,0.172616486952808,0.172755103852847,0.993325746865719,1770.93738458525,171.206275034595,8704.07640688689,2.27809321981832,0.224657534246575,1748.59581818622,5610.04502462511,5834.73492744978,17.2616486952808,99.9197610392124,-0.708788436392126,-8.68755705596413e-07
83,38227.3223403943,31117.9587092152,5393.10272023482,217.642354030906,2546.60435290334,223.982290762291,399.621923286797,1348.97389402695,0.930000100432743,0.958592491030272,79475.2085848546,10129.9275352451,5834.72736502801,0.172616814012721,0.172755431261598,0.993244629073306,1770.79276413202,171.186806666092,8703.78769928432,2.27800843110932,0.227397260273973,1748.59581731374,5610.74507426572,5834.72736502801,17.2616814012721,99.9197609893568,-0.707612062372561,-8.72473492563586e-07
84,38224.8398006834,31118.0411875424,5393.14788471606,218.296022595341,2546.59267828776,223.275853396583,399.621923045707,1348.97389339185,0.929667641049,0.958445862408099,79472.7892436591,10129.9082554333,5834.71976070799,0.172617142460266,0.172755760059462,0.993163517905202,1770.64815548601,171.167340425182,8703.49915360118,2.27792364346633,0.23013698630137,1748.59581643755,5611.4439073114,5834.71976070799,17.2617142460266,99.9197609392888,-0.706437365707842,-8.76190142662381e-07
